travel_type,rating,label,covid,is_local,aspect_sentiment,topic_0,topic_1,topic_3,topic_4,topic_2,overall_textblob_polarity
couple,,,PreCovid,0,"[[room, nice, 3], [breakfast, clean, 1], [breakfast, adequate, 1]]",,0.35,0.6,,,0.4257575757575758
couple,,,PreCovid,0,"[[hotel, fantastic, 0], [staff, special, 2], [breakfast, lovely, 1]]",0.4,0.5,,,0.35714285714285715,0.5696428571428571
couple,,,PreCovid,0,"[[walk, short, 4], [room, amazing, 3], [bathroom, compact, 3], [bathroom, 'quite compact', 3], [bathroom, open, 3], [room, private, 3]]",,,0.12000000000000002,0.0,,0.24047619047619048
business,,,PreCovid,0,"[[hotel, terrific, 0], [pool, 'specifically staff', 1], [pool, good, 1], [pool, decent, 1]]",0.0,0.28888888888888886,,,,0.29931972789115646
couple,,,PreCovid,0,"[[staff, quick, 2], [area, additional, 4], [bathroom, comfortable, 3], [bathroom, 'extremely comfortable', 3], [pool, beautiful, 1], [hotel, 'nicely room', 0], [buffet, pro, 1], [room, friendly, 3], [room, comfortable, 3], [room, 'definitely shower', 3], [room, open, 3]]",0.6,0.425,0.2625,0.0,0.3333333333333333,0.22309523809523807
couple,,,PreCovid,0,"[[day, good, 2], [area, strange, 4], [pool, strange, 1], [pool, 'foul strange', 1]]",,-0.05,,-0.05,0.7,0.3623376623376623
business,,,PreCovid,0,"[[time, first, 2], [time, first, 2], [room, small, 3]]",,,-0.25,,0.25,-0.19999999999999998
family,,,PreCovid,0,"[[walk, 'conveniently hotel', 4], [walk, short, 4], [hotel, helpful, 0]]",0.0,,,0.0,,0.2700892857142857
solo,,,PreCovid,0,"[[staff, overall, 2], [staff, fine, 2], [staff, modern, 2], [staff, friendly, 2], [room, plenty, 3], [room, local, 3], [room, close, 3], [room, great, 3], [staff, next, 2], [staff, friendly, 2]]",,,0.2,,0.22777777777777777,0.22017543859649125
family,,,PreCovid,0,"[[room, little, 3], [bathroom, next, 3], [help, great, 2], [staff, friendly, 2]]",,,-0.09375,,0.5875,0.2504166666666666
couple,,,PreCovid,0,"[[staff, great, 2], [staff, wonderful, 2], [breakfast, disappointed, 1]]",,-0.75,,,0.9,0.20833333333333334
family,,,PreCovid,0,"[[room, uncomfortable, 3], [hotel, sure, 0], [hotel, good, 0], [hotel, outside, 0]]",0.39999999999999997,,-0.5,,,0.1453571428571429
couple,,,PreCovid,0,"[[bed, good, 3], [area, available, 4], [area, 'longer available', 4]]",,,0.7,0.4,,0.15666666666666668
couple,,,PreCovid,0,"[[staff, good, 2], [hotel, typical, 0], [room, nice, 3], [pool, clean, 1], [pool, efficient, 1]]",-0.16666666666666666,0.18333333333333335,0.6,,0.7,0.5333333333333332
couple,,,PreCovid,0,"[[room, small, 3], [book, happy, 3], [check, modern, 0], [hotel, recommend, 0]]",0.1,,0.275,,,0.25625
couple,,,PreCovid,0,"[[room, close, 3], [room, underground, 3], [stay, fine, 2], [stay, short, 2]]",,,0.0,,0.20833333333333334,0.2011904761904762
business,,,PreCovid,0,"[[room, individual, 3]]",,,0.0,,,0.24047619047619048
couple,,,PreCovid,0,"[[hotel, excellent, 0], [bed, spacious, 3]]",1.0,,0.0,,,0.7476190476190475
business,,,PreCovid,0,"[[breakfast, clean, 1], [breakfast, good, 1]]",,0.5333333333333333,,,,0.5331349206349206
,,,PreCovid,0,"[[area, great, 4], [area, friendly, 4], [area, lovely, 4], [hotel, great, 0], [staff, helpful, 2], [staff, friendly, 2], [hotel, lovely, 0], [hotel, 'really lovely', 0], [hotel, nice, 0], [time, next, 2]]",0.6,,,0.5583333333333333,0.125,0.4841666666666667
couple,,,PreCovid,0,"[[hotel, excellent, 0], [hotel, great, 0], [room, lovely, 3], [breakfast, attentive, 1], [pool, divine, 1], [pool, nice, 1], [pool, outdoor, 1], [flight, late, 0]]",0.5,0.25,0.5,,,0.5
family,,,PreCovid,0,"[[room, good, 3], [room, clean, 3], [bathroom, clean, 3], [pool, cold, 1]]",,-0.6,0.4777777777777778,,,0.26083333333333336
couple,,,PreCovid,0,"[[shower, separate, 3]]",,,0.0,,,0.31388888888888883
couple,,,PreCovid,0,"[[room, small, 3], [area, much, 4], [area, major, 4], [time, ready, 2]]",,,-0.25,0.13125,0.2,0.059954545454545434
couple,,,PreCovid,0,"[[hotel, great, 0]]",0.8,,,,,0.3604166666666667
friends,,,PreCovid,0,"[[pool, key, 1], [pool, adequate, 1], [time, short, 2]]",,0.16666666666666666,,,0.0,0.2952380952380952
solo,,,PreCovid,0,"[[time, excellent, 2], [time, first, 2], [room, handy, 3], [staff, perfect, 2], [staff, excellent, 2], [staff, arrive, 2]]",,,0.6,,0.65,0.37666666666666665
friends,,,PreCovid,0,"[[staff, convenient, 2], [staff, poor, 2], [staff, 'also poor', 2], [staff, inexperienced, 2], [staff, 'even inexperienced', 2]]",,,,,-0.2,0.09973544973544973
business,,,PreCovid,0,"[[room, good, 3], [room, 'rather good', 3], [time, much, 2], [bathroom, pleasant, 3], [bathroom, 'really pleasant', 3], [bathroom, nice, 3]]",,,0.6933333333333334,,0.2,0.46845238095238095
family,,,PreCovid,0,"[[hotel, good, 0], [room, wonderful, 3]]",0.7,,1.0,,,0.3625
couple,,,PreCovid,0,"[[hotel, nice, 0], [staff, friendly, 2], [staff, helpful, 2]]",0.6,,,,0.1875,0.3932539682539683
solo,,,PreCovid,0,"[[stay, great, 2], [room, great, 3], [buffet, huge, 1], [station, opposite, 4], [station, 'right opposite', 4], [walk, short, 4], [staff, helpful, 2]]",,0.4000000000000001,0.8,0.047619047619047616,0.4,0.4360805860805861
couple,,,PreCovid,0,"[[shower, dirty, 3]]",,,-0.6,,,-0.12261904761904763
business,,,PreCovid,0,"[[bed, big, 3], [bed, comfortable, 3], [room, plenty, 3], [room, international, 3], [room, modern, 3]]",,,0.12000000000000002,,,0.33506493506493507
business,,,PreCovid,0,"[[staff, perfect, 2]]",,,,,1.0,0.43499999999999994
friends,,,PreCovid,0,"[[road, good, 4], [staff, opposite, 2]]",,,,0.7,0.0,0.4333333333333333
business,,,PreCovid,0,"[[stay, great, 2]]",,,,,0.8,0.4041666666666667
business,,,PreCovid,0,"[[room, small, 3], [room, small, 3]]",,,-0.25,,,0.22959183673469388
family,,,PreCovid,0,"[[room, average, 3]]",,,-0.15,,,0.13499999999999998
couple,,,PreCovid,0,"[[staff, comfortable, 2], [day, last, 2], [hotel, next, 0], [walk, short, 4]]",0.0,,,0.0,0.2,0.21468253968253967
family,,,PreCovid,0,"[[room, excellent, 3]]",,,1.0,,,0.7
friends,,,PreCovid,0,"[[hotel, comfortable, 0], [hotel, nice, 0], [room, intensive, 3], [room, 'hard tried', 3], [staff, 'rather breakfast', 2], [staff, 'chilly breakfast', 2], [staff, nice, 2]]",0.5,,-0.14583333333333334,,0.0,0.2675925925925926
business,,,PreCovid,0,"[[staff, generous, 2], [time, memorable, 2]]",,,,,0.25,0.5058333333333334
friends,,,PreCovid,0,"[[time, long, 2]]",,,,,-0.05,0.11499999999999999
friends,,,PreCovid,0,"[[staff, perfect, 2]]",,,,,1.0,0.635
solo,,,PreCovid,0,"[[station, close, 4], [pool, enough, 1], [pool, nice, 1], [time, next, 2]]",,0.3,,0.0,0.0,0.2666666666666667
business,,,PreCovid,0,"[[bed, single, 3], [night, middle, 0]]",0.0,,-0.07142857142857142,,,-0.14285714285714285
couple,,,PreCovid,0,"[[check, late, 0]]",-0.3,,,,,0.175
couple,,,PreCovid,0,"[[hotel, cozy, 0], [hotel, 'really cozy', 0]]",-0.19999999999999998,,,,,0.40952380952380946
,,,PreCovid,0,"[[walk, short, 4], [pool, excellent, 1]]",,1.0,,0.0,,0.2138888888888889
couple,,,PreCovid,0,"[[breakfast, good, 1]]",,0.7,,,,0.5
couple,,,PreCovid,0,"[[walk, able, 4], [pool, various, 1], [hotel, nice, 0]]",0.6,0.0,,0.5,,0.19682539682539682
family,4.0,Positive,PreCovid,0,"[[stay, pleasant, 2], [staff, nice, 2], [staff, big, 2]]",,,,,0.4444444444444444,0.34841269841269834
couple,,,PreCovid,0,"[[pool, nice, 1], [room, efficient, 3], [room, friendly, 3], [shower, nice, 3], [night, quiet, 0], [pool, nearby, 1], [area, busy, 4], [area, 'fairly busy', 4], [area, disturbed, 4]]",0.0,0.3,0.325,0.06666666666666667,,0.3717592592592592
couple,,,PreCovid,0,"[[hotel, lovely, 0], [staff, 'well housekeeping', 2], [pool, efficient, 1], [pool, friendly, 1], [pool, nice, 1], [pool, outdoor, 1]]",0.5,0.24375,,,0.0,0.2625
business,,,PreCovid,0,"[[time, first, 2], [breakfast, good, 1], [food, good, 4], [room, slow, 3]]",,0.7,-0.30000000000000004,0.7,0.25,0.4052721088435374
business,,,PreCovid,0,"[[time, next, 2]]",,,,,0.0,0.4416666666666666
family,,,PreCovid,0,"[[room, free, 3], [room, handy, 3], [room, perfect, 3]]",,,0.6666666666666666,,,0.5583333333333333
business,,,PreCovid,0,"[[bed, comfortable, 3], [room, easy, 3]]",,,0.4166666666666667,,,0.31190476190476185
friends,,,PreCovid,0,"[[hotel, nice, 0]]",0.6,,,,,0.3446428571428572
couple,,,PreCovid,0,"[[area, great, 4], [staff, handy, 2], [staff, 'really handy', 2], [staff, friendly, 2], [staff, 'always friendly', 2], [staff, polite, 2], [help, willing, 2], [help, 'always willing', 2]]",,,,0.8,0.35000000000000003,0.4007653061224489
business,,,PreCovid,0,"[[room, amazing, 3], [room, great, 3], [breakfast, big, 1], [breakfast, enough, 1], [breakfast, complementary, 1], [room, professional, 3], [pool, good, 1]]",,0.175,0.5000000000000001,,,0.36590909090909096
friends,,,PreCovid,0,"[[bathroom, poor, 3]]",,,-0.4,,,-0.3285714285714286
solo,,,PreCovid,0,"[[hotel, great, 0], [staff, helpful, 2]]",0.8,,,,0.0,0.5218750000000001
couple,,,PreCovid,0,"[[room, average, 3], [bathroom, clean, 3]]",,,0.10833333333333335,,,0.08461538461538462
business,,,PreCovid,0,"[[room, good, 3], [room, good, 3], [staff, good, 2], [staff, 'really good', 2], [staff, helpfulness, 2]]",,,0.7,,0.4666666666666666,0.5875
couple,,,PreCovid,0,"[[staff, great, 2], [staff, fantastic, 2]]",,,,,0.6000000000000001,0.4714285714285715
couple,,,PreCovid,0,"[[food, plenty, 4], [walk, short, 4]]",,,,0.0,,0.4583333333333333
couple,,,PreCovid,0,"[[staff, little, 2]]",,,,,-0.1875,0.31875
business,,,PreCovid,0,"[[time, first, 2], [staff, nice, 2]]",,,,,0.425,0.47380952380952374
family,,,PreCovid,0,"[[bed, clean, 3], [bed, 'really clean', 3], [staff, good, 2], [hotel, wonderful, 0], [stay, pleasant, 2], [stay, 'overall pleasant', 2], [stay, 'incredibly pleasant', 2]]",1.0,,0.3666666666666667,,0.6333333333333333,0.365625
business,,,PreCovid,0,"[[staff, helpful, 2]]",,,,,0.0,0.6333333333333334
couple,,,PreCovid,0,"[[station, close, 4], [room, friendly, 3], [room, attentive, 3], [bed, small, 3], [bed, cosy, 3], [breakfast, 'quite bed', 1], [breakfast, comfortable, 1]]",,0.2,0.13125,0.0,,0.4435185185185185
solo,,,PreCovid,0,"[[town, close, 4], [staff, comfortable, 2], [staff, clean, 2]]",,,,0.0,0.38333333333333336,0.3535714285714286
couple,5.0,Positive,PreCovid,1,"[[night, great, 0], [staff, friendly, 2], [pool, awesome, 1], [room, happy, 3], [room, 'also happy', 3], [room, great, 3], [area, 'nearby happening', 4]]",0.8,1.0,0.8000000000000002,0.0,0.375,0.4379166666666666
couple,,,PreCovid,1,"[[room, first, 3]]",,,0.25,,,0.2628787878787879
,,,PreCovid,0,"[[hotel, nice, 0], [pool, rapid, 1], [floor, second, 3], [breakfast, pleasant, 1]]",0.6,0.36666666666666664,0.0,,,0.5366666666666667
couple,,,PreCovid,0,"[[room, polite, 3], [room, friendly, 3]]",,,0.1875,,,0.17976190476190476
business,,,PreCovid,0,"[[room, comfortable, 3]]",,,0.4,,,0.3642857142857143
couple,,,PreCovid,0,"[[room, good, 3], [room, small, 3], [room, clean, 3]]",,,0.2722222222222222,,,0.4258333333333334
business,,,PreCovid,0,"[[breakfast, clean, 1], [breakfast, 'small clean', 1], [breakfast, 'well clean', 1], [breakfast, good, 1], [time, good, 2], [time, enough, 2]]",,0.3729166666666667,,,0.35,0.4071969696969697
family,,,PreCovid,0,"[[hotel, simple, 0], [hotel, practical, 0], [station, astonishing, 4]]",0.0,,,0.5,,0.3
family,,,PreCovid,0,"[[room, small, 3], [room, cozy, 3], [room, poor, 3], [food, standard, 4], [food, low, 4]]",,,-0.2833333333333333,0.0,,-0.002142857142857138
family,,,PreCovid,0,"[[hotel, nice, 0], [staff, friendly, 2], [staff, helpful, 2], [area, exceptional, 4]]",0.6,,,0.6666666666666666,0.1875,0.5738095238095238
family,,,PreCovid,0,"[[food, 'many better', 4], [food, local, 4], [food, 'specially local', 4]]",,,,0.16666666666666666,,0.4266824085005903
couple,,,PreCovid,0,"[[hotel, worse, 0], [floor, sixth, 3], [hotel, modern, 0], [food, western, 4]]",-0.1,,0.0,0.0,,0.026002506265664162
couple,,,PreCovid,0,"[[airport, 'centrally hotel', 0], [room, 'nearly day', 3], [bed, comfortable, 3], [room, good, 3], [breakfast, poor, 1], [breakfast, 'least poor', 1]]",0.0,-0.375,0.39999999999999997,,,0.1388888888888889
couple,,,PreCovid,1,"[[bed, large, 3], [bed, large, 3], [room, top, 3], [stay, overall, 2], [stay, pleasant, 2]]",,,0.30952380952380953,,0.36666666666666664,0.1777930402930403
couple,,,PreCovid,0,"[[bathroom, separate, 3]]",,,0.0,,,0.11851851851851852
couple,,,PreCovid,0,"[[night, spacious, 0], [night, first, 0], [day, next, 2], [staff, private, 2], [station, close, 4]]",0.125,,,0.0,0.0,0.23205128205128206
couple,,,PreCovid,0,"[[stay, perfect, 2], [staff, good, 2]]",,,,,0.85,0.6392857142857142
friends,,,PreCovid,0,"[[bathroom, small, 3], [bathroom, 'quite small', 3], [bathroom, private, 3], [bathroom, proper, 3]]",,,-0.125,,,0.17564102564102563
friends,,,PreCovid,0,"[[room, sure, 3], [room, 'wonderful sure', 3]]",,,0.625,,,0.43333333333333335
couple,,,PreCovid,0,"[[room, ideal, 3]]",,,0.9,,,0.3795918367346939
couple,,,PreCovid,0,"[[breakfast, comfortable, 1], [breakfast, comfortable, 1]]",,0.4,,,,0.6735294117647058
couple,,,PreCovid,0,"[[hotel, wonderful, 0]]",1.0,,,,,0.5866666666666667
couple,,,PreCovid,0,"[[staff, friendly, 2], [day, fabulous, 2], [staff, excellent, 2], [area, close, 4], [area, 'central close', 4], [area, efficient, 4], [stay, enjoyable, 2], [stay, 'long enjoyable', 2], [stay, 'really enjoyable', 2], [stay, close, 2]]",,,,0.0,0.42857142857142855,0.4
family,,,PreCovid,0,"[[room, great, 3]]",,,0.8,,,0.3375
family,,,PreCovid,0,"[[room, clean, 3], [pool, big, 1], [pool, small, 1], [pool, responsive, 1], [pool, nice, 1], [pool, convenient, 1], [area, small, 4], [area, 'slightly small', 4]]",,0.06999999999999999,0.3666666666666667,-0.25,,0.19333333333333333
couple,,,PreCovid,0,"[[stay, average, 2], [stay, unsatisfied, 2], [room, due, 3]]",,,-0.125,,-0.075,-0.20166666666666666
family,,,PreCovid,1,"[[bed, small, 3], [room, comfortable, 3], [stay, friendly, 2], [stay, great, 2]]",,,0.07500000000000001,,0.5875,0.3348901098901099
family,,,PreCovid,0,"[[staff, small, 2], [staff, clean, 2], [staff, comfortable, 2], [staff, front, 2], [check, fast, 0], [check, good, 0]]",0.44999999999999996,,,,0.12916666666666668,0.3979166666666667
couple,,,PreCovid,0,"[[station, next, 4], [station, 'almost next', 4]]",,,,0.0,,0.33541666666666664
couple,,,PreCovid,0,"[[hotel, nice, 0], [hotel, clean, 0], [station, close, 4], [station, popular, 4], [check, convenient, 0], [hotel, cheap, 0], [hotel, pleasant, 0]]",0.42000000000000004,,,0.3,,0.36385281385281387
family,,,PreCovid,0,"[[room, surprising, 3]]",,,0.7,,,0.21428571428571427
family,,,PreCovid,1,"[[room, clean, 3], [room, cosy, 3]]",,,0.18333333333333335,,,0.3983333333333334
family,,,PreCovid,1,"[[bed, nice, 3], [pool, comfortable, 1], [book, nice, 3], [staff, good, 2], [staff, genuine, 2], [stay, smooth, 2], [stay, warm, 2], [stay, 'fast warm', 2], [stay, 'really warm', 2], [stay, great, 2], [staff, attentive, 2], [staff, 'always attentive', 2]]",,0.4,0.6,,0.5222222222222224,0.5291666666666667
couple,,,PreCovid,1,"[[room, many, 3], [food, many, 4]]",,,0.5,0.5,,0.23636363636363636
business,,,PreCovid,0,"[[staff, warm, 2], [staff, genuine, 2]]",,,,,0.5,0.65
business,,,PreCovid,0,"[[room, comfortable, 3], [room, compact, 3], [room, good, 3]]",,,0.3666666666666667,,,0.5700000000000001
couple,,,PreCovid,0,"[[staff, nice, 2], [hotel, excellent, 0], [hotel, nice, 0], [stay, excellent, 2], [staff, good, 2]]",0.8,,,,0.7666666666666666,0.5625
couple,,,PreCovid,0,"[[road, long, 4], [road, perfect, 4], [breakfast, good, 1], [staff, decent, 2]]",,0.7,,0.475,0.16666666666666666,0.48125
couple,,,PreCovid,0,"[[hotel, great, 0]]",0.8,,,,,0.4397916666666667
couple,,,PreCovid,0,"[[staff, clean, 2]]",,,,,0.3666666666666667,0.05444444444444444
family,,,PreCovid,0,"[[check, free, 0], [check, many, 0]]",0.45,,,,,0.5357142857142857
business,,,PreCovid,0,"[[breakfast, good, 1], [area, calm, 4]]",,0.7,,0.30000000000000004,,0.35000000000000003
family,,,PreCovid,0,"[[hotel, overall, 0]]",0.0,,,,,0.2583333333333333
couple,,,PreCovid,0,"[[room, good, 3], [staff, friendly, 2], [room, great, 3], [room, welcome, 3], [hotel, tidy, 0]]",0.6,,0.7666666666666666,,0.375,0.3741666666666667
couple,,,PreCovid,0,"[[room, easy, 3], [hotel, overall, 0], [hotel, good, 0]]",0.35,,0.43333333333333335,,,0.3633333333333333
couple,,,PreCovid,0,"[[staff, close, 2], [staff, great, 2], [station, comfortable, 4], [station, close, 4]]",,,,0.2,0.4,0.17031250000000003
couple,,,PreCovid,0,"[[floor, sixth, 3], [area, pleasant, 4]]",,,0.0,0.7333333333333333,,0.08333333333333331
business,,,PreCovid,0,"[[buffet, average, 1], [buffet, average, 1], [room, hot, 3]]",,-0.15,0.25,,,0.17142857142857143
family,,,PreCovid,0,"[[hotel, great, 0], [staff, great, 2]]",0.8,,,,0.8,0.5720000000000001
couple,,,PreCovid,0,"[[hotel, good, 0], [stay, short, 2], [walk, major, 4], [food, good, 4]]",0.7,,,0.38125,0.0,0.14970238095238098
solo,,,PreCovid,0,"[[stay, pleasant, 2], [check, later, 0], [check, 'slightly later', 0], [day, next, 2]]",0.0,,,,0.36666666666666664,0.2948717948717949
solo,,,PreCovid,0,"[[room, significant, 3]]",,,0.375,,,0.075
family,,,PreCovid,1,"[[room, great, 3], [room, nice, 3], [room, short, 3], [room, clean, 3], [room, reasonable, 3]]",,,0.3933333333333333,,,0.4696969696969697
family,,,PreCovid,0,"[[room, excellent, 3], [room, late, 3], [bed, good, 3]]",,,0.4666666666666666,,,0.32592592592592595
,2.0,Negative,PreCovid,0,"[[room, poor, 3], [bed, 'rather cross', 3], [bed, front, 3], [bathroom, poor, 3]]",,,-0.2,,,-0.007629870129870133
couple,,,PreCovid,0,"[[staff, close, 2]]",,,,,0.0,0.21369047619047618
solo,,,PreCovid,0,"[[room, nice, 3], [hotel, great, 0], [pool, swim, 1]]",0.8,0.0,0.6,,,0.2933333333333334
couple,,,PreCovid,0,"[[station, good, 4], [room, open, 3]]",,,0.0,0.7,,0.2875
friends,,,PreCovid,0,"[[staff, public, 2], [pool, similar, 1]]",,0.0,,,0.0,0.4
couple,,,PreCovid,0,"[[mall, close, 4], [time, 'well pool', 2], [time, excellent, 2]]",,,,0.0,0.5,0.5833333333333334
couple,,,PreCovid,0,"[[hotel, great, 0]]",0.8,,,,,0.434375
solo,,,PreCovid,0,"[[time, great, 2], [time, good, 2], [time, 'especially good', 2]]",,,,,0.8333333333333334,0.45928571428571424
family,,,PreCovid,0,"[[staff, great, 2], [floor, right, 3], [floor, third, 3], [road, noisy, 4], [road, main, 4], [shower, small, 3], [night, additional, 0], [bed, choppy, 3], [room, plenty, 3]]",0.0,,-0.03285714285714286,0.08333333333333333,0.8,0.032535559678416814
business,,,PreCovid,0,"[[time, next, 2]]",,,,,0.0,0.3357142857142857
solo,,,PreCovid,0,"[[hotel, nice, 0], [pool, nice, 1], [room, single, 3], [area, much, 4]]",0.6,0.6,-0.07142857142857142,0.2,,0.500357142857143
couple,,,PreCovid,0,"[[room, great, 3], [room, perfect, 3], [room, helpful, 3]]",,,0.6,,,0.7388888888888889
couple,,,PreCovid,0,"[[hotel, exceptional, 0], [floor, third, 3], [shower, helpful, 3]]",0.6666666666666666,,0.0,,,0.26398809523809524
family,,,PreCovid,0,"[[pool, great, 1], [room, excellent, 3], [room, efficient, 3], [room, 'extremely efficient', 3]]",,0.8,0.2916666666666667,,,0.471875
business,,,PreCovid,0,"[[staff, overall, 2], [staff, pleasant, 2], [staff, excellent, 2]]",,,,,0.5777777777777778,0.5011904761904762
solo,,,PreCovid,0,"[[stay, great, 2], [hotel, clean, 0]]",0.3666666666666667,,,,0.8,0.30486111111111114
solo,,,PreCovid,0,"[[staff, wonderful, 2], [staff, great, 2]]",,,,,0.9,0.5657142857142857
family,,,PreCovid,0,"[[check, early, 0]]",0.1,,,,,0.34349206349206346
couple,,,PreCovid,0,"[[staff, friendly, 2], [staff, helpful, 2]]",,,,,0.1875,0.4822727272727273
couple,,,PreCovid,0,"[[area, small, 4], [area, 'quite small', 4]]",,,,-0.25,,0.05
business,,,PreCovid,0,"[[stay, enjoyable, 2], [staff, comfortable, 2], [staff, courteous, 2]]",,,,,0.5,0.48333333333333334
couple,,,PreCovid,0,"[[room, small, 3], [room, clean, 3]]",,,0.05833333333333335,,,0.04761904761904762
business,,,PreCovid,0,"[[time, second, 2], [room, thankful, 3], [room, 'really thankful', 3], [room, available, 3], [pool, 'sure quay', 1], [room, useful, 3], [station, various, 4]]",,0.5,0.22500000000000003,0.0,0.0,0.23666666666666666
business,,,PreCovid,0,"[[night, lovely, 0], [night, late, 0], [food, good, 4]]",0.1,,,0.7,,0.2
business,,,PreCovid,0,"[[staff, great, 2], [walk, short, 4]]",,,,0.0,0.8,0.49375
couple,,,PreCovid,0,"[[pool, 'quite lot', 1], [night, little, 0], [night, first, 0]]",0.03125,0.0,,,,0.12870670995670996
couple,,,PreCovid,0,"[[hotel, best, 0], [hotel, beautiful, 0]]",0.925,,,,,0.6976190476190476
business,,,PreCovid,1,"[[hotel, excellent, 0], [room, clean, 3], [staff, friendly, 2], [staff, minded, 2], [pool, excellent, 1], [pool, nice, 1]]",1.0,0.8,0.3666666666666667,,0.1875,0.5569444444444445
business,,,PreCovid,0,"[[hotel, good, 0]]",0.7,,,,,0.31428571428571433
couple,,,PreCovid,0,"[[area, friendly, 4], [area, 'really friendly', 4], [area, lovely, 4], [area, nice, 4], [shower, great, 3], [pool, next, 1], [flight, long, 0]]",-0.05,0.0,0.8,0.4625,,0.2886363636363637
couple,,,PreCovid,0,"[[hotel, central, 0], [hotel, central, 0], [breakfast, good, 1], [breakfast, 'quite good', 1], [breakfast, international, 1]]",0.0,0.4666666666666666,,,,0.4647435897435897
solo,,,PreCovid,0,"[[staff, best, 2], [staff, friendly, 2], [area, 'solo surrounding', 4]]",,,,0.0,0.6875,0.6125
couple,,,PreCovid,0,"[[staff, good, 2], [room, helpful, 3], [room, best, 3], [hotel, large, 0], [hotel, particular, 0], [hotel, comfortable, 0], [food, great, 4], [food, many, 4]]",0.26031746031746034,,0.5,0.65,0.7,0.5580952380952381
couple,,,PreCovid,0,"[[room, final, 3], [food, good, 4]]",,,0.0,0.7,,0.33888888888888885
family,,,PreCovid,0,"[[staff, helpful, 2]]",,,,,0.0,0.48
,,,PreCovid,0,"[[area, good, 4], [area, 'particularly good', 4]]",,,,0.7,,0.41597222222222224
business,,,PreCovid,0,"[[bed, comfy, 3], [staff, ultra, 2]]",,,0.0,,0.0,0.44895833333333335
business,,,PreCovid,0,"[[stay, short, 2], [pool, nice, 1]]",,0.6,,,0.0,0.31428571428571433
couple,,,PreCovid,0,"[[room, expensive, 3], [hotel, noisy, 0]]",0.0,,-0.5,,,0.203125
couple,,,PreCovid,0,"[[hotel, great, 0], [pool, great, 1], [night, safe, 0]]",0.65,0.8,,,,0.5375000000000001
solo,,,PreCovid,0,"[[room, great, 3], [staff, various, 2], [pool, friendly, 1], [pool, helpful, 1], [pool, good, 1]]",,0.35833333333333334,0.8,,0.0,0.49687500000000007
solo,,,PreCovid,0,"[[staff, friendly, 2], [staff, helpful, 2], [room, outdated, 3], [buffet, great, 1], [walk, short, 4], [stay, great, 2]]",,0.8,-0.4000000000000001,0.0,0.39166666666666666,0.29706349206349203
couple,,,PreCovid,0,"[[buffet, nice, 1], [buffet, 'thoroughly location', 1], [bathroom, quiet, 3], [bathroom, narrow, 3]]",,0.3,-0.1,,,0.22777777777777777
family,,,PreCovid,0,"[[time, good, 2]]",,,,,0.7,0.6523809523809524
business,,,PreCovid,0,"[[floor, fuss, 3], [pool, good, 1], [pool, 'pretty good', 1]]",,0.5874999999999999,0.0,,,0.5727272727272728
couple,,,PreCovid,1,"[[shower, cozy, 3]]",,,-0.19999999999999998,,,0.506060606060606
couple,,,PreCovid,1,"[[room, nice, 3], [room, great, 3], [hotel, overall, 0]]",0.0,,0.7,,,0.40606060606060607
couple,,,PreCovid,0,"[[station, underground, 4], [room, main, 3], [pool, little, 1], [pool, small, 1], [pool, modern, 1], [pool, beautiful, 1], [pool, good, 1]]",,0.2625,0.16666666666666666,0.0,,0.33101851851851855
couple,,,PreCovid,0,"[[check, easy, 0], [area, enjoyable, 4], [love, 'well breakfast', 1]]",0.43333333333333335,0.5,,0.5,,0.38518518518518524
business,,,PreCovid,0,"[[staff, good, 2]]",,,,,0.7,0.375
business,,,PreCovid,0,"[[breakfast, great, 1], [breakfast, good, 1], [bed, nice, 3], [staff, friendly, 2], [pool, close, 1], [pool, convenient, 1], [pool, nice, 1]]",,0.42000000000000004,0.6,,0.375,0.39687500000000003
couple,,,PreCovid,0,"[[room, enjoyable, 3], [pool, comfortable, 1], [pool, amazing, 1]]",,0.5,0.5,,,0.4345238095238096
business,,,PreCovid,0,"[[hotel, nice, 0], [hotel, nice, 0], [hotel, 'pretty nice', 0], [pool, nice, 1]]",0.5416666666666666,0.6,,,,0.35000000000000003
couple,,,PreCovid,1,"[[hotel, general, 0], [hotel, nice, 0]]",0.325,,,,,0.3018518518518518
business,,,PreCovid,0,"[[hotel, nice, 0], [room, good, 3], [pool, nice, 1]]",0.6,0.6,0.7,,,0.38571428571428573
couple,,,PreCovid,0,"[[pool, functional, 1], [food, negative, 4], [food, average, 4]]",,0.0,,-0.22499999999999998,,0.2604166666666667
solo,,,PreCovid,0,"[[staff, friendly, 2], [room, wrong, 3], [bed, perfect, 3]]",,,0.25,,0.375,0.30937499999999996
business,,,PreCovid,0,"[[floor, third, 3]]",,,0.0,,,0.5
friends,,,PreCovid,0,"[[help, friendly, 2], [help, willing, 2], [hotel, cheap, 0]]",0.4,,,,0.3125,0.18214285714285716
couple,,,PreCovid,0,"[[room, quiet, 3], [room, free, 3]]",,,0.2,,,0.375
,,,PreCovid,0,"[[hotel, nice, 0], [area, nice, 4]]",0.6,,,0.6,,0.4175000000000001
business,,,PreCovid,0,"[[breakfast, standard, 1]]",,0.0,,,,0.1181818181818182
couple,,,PreCovid,0,"[[hotel, friendly, 0], [hotel, helpful, 0], [room, easy, 3]]",0.1875,,0.43333333333333335,,,0.3775974025974026
